Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,127,16,T:System.Numerics.BigInteger,,,,,"return Unchecked(BigInteger.Pow(a.d, -b), BigInteger.Pow(a.n, -b));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,123,77,T:System.Numerics.BigInteger,,,,,"return new BigRational(a.n * b.d - b.n * a.d, a.d * b.d);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,123,77,T:System.Numerics.BigInteger,,,,,"return new BigRational(a.n * b.d - b.n * a.d, a.d * b.d);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,123,77,T:System.Numerics.BigInteger,,,,,"return new BigRational(a.n * b.d - b.n * a.d, a.d * b.d);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,123,77,T:System.Numerics.BigInteger,,,,,"return new BigRational(a.n * b.d - b.n * a.d, a.d * b.d);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,123,77,T:System.Numerics.BigInteger,,,,,"return new BigRational(a.n * b.d - b.n * a.d, a.d * b.d);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,123,77,T:System.Numerics.BigInteger,,,,,"return new BigRational(a.n * b.d - b.n * a.d, a.d * b.d);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,122,77,T:System.Numerics.BigInteger,,,,,"return new BigRational(a.n * b.d + b.n * a.d, a.d * b.d);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,122,77,T:System.Numerics.BigInteger,,,,,"return new BigRational(a.n * b.d + b.n * a.d, a.d * b.d);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,122,77,T:System.Numerics.BigInteger,,,,,"return new BigRational(a.n * b.d + b.n * a.d, a.d * b.d);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,122,77,T:System.Numerics.BigInteger,,,,,"return new BigRational(a.n * b.d + b.n * a.d, a.d * b.d);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,122,77,T:System.Numerics.BigInteger,,,,,"return new BigRational(a.n * b.d + b.n * a.d, a.d * b.d);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,122,77,T:System.Numerics.BigInteger,,,,,"return new BigRational(a.n * b.d + b.n * a.d, a.d * b.d);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,121,77,T:System.Numerics.BigInteger,,,,,"return new BigRational(a.n * b.d, a.d * b.n);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,121,77,T:System.Numerics.BigInteger,,,,,"return new BigRational(a.n * b.d, a.d * b.n);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,121,77,T:System.Numerics.BigInteger,,,,,"return new BigRational(a.n * b.d, a.d * b.n);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,121,77,T:System.Numerics.BigInteger,,,,,"return new BigRational(a.n * b.d, a.d * b.n);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,120,77,T:System.Numerics.BigInteger,,,,,"return new BigRational(a.n * b.n, a.d * b.d);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,120,77,T:System.Numerics.BigInteger,,,,,"return new BigRational(a.n * b.n, a.d * b.d);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,120,77,T:System.Numerics.BigInteger,,,,,"return new BigRational(a.n * b.n, a.d * b.d);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,120,77,T:System.Numerics.BigInteger,,,,,"return new BigRational(a.n * b.n, a.d * b.d);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,119,62,T:System.Numerics.BigInteger,,,,,"return Unchecked(-a.n, a.d);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,119,62,T:System.Numerics.BigInteger,,,,,"return Unchecked(-a.n, a.d);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,115,16,T:System.Numerics.BigInteger,,,,,return n.ToString();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,113,16,T:System.Numerics.BigInteger,,,,,"return n.ToString() + ""/"" + d.ToString();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,113,16,T:System.Numerics.BigInteger,,,,,"return n.ToString() + ""/"" + d.ToString();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,112,12,T:System.Numerics.BigInteger,,,,,"if (d != 1)                  return n.ToString() + ""/"" + d.ToString();              else                  return n.ToString();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,109,44,T:System.Numerics.BigInteger,,,,,return n.GetHashCode() ^ d.GetHashCode();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,109,44,T:System.Numerics.BigInteger,,,,,return n.GetHashCode() ^ d.GetHashCode();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,107,16,M:System.ValueType.Equals(System.Object),,,,,return base.Equals(obj);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,94,12,T:System.Numerics.BigInteger,,,,,return (n * x.d).CompareTo(x.n * d);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,94,12,T:System.Numerics.BigInteger,,,,,return (n * x.d).CompareTo(x.n * d);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,94,12,T:System.Numerics.BigInteger,,,,,return (n * x.d).CompareTo(x.n * d);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,94,12,T:System.Numerics.BigInteger,,,,,return (n * x.d).CompareTo(x.n * d);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,89,12,T:System.Numerics.BigInteger,,,,,int dc = d.CompareTo(x.d);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,89,12,T:System.Numerics.BigInteger,,,,,int dc = d.CompareTo(x.d);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,88,12,T:System.Numerics.BigInteger,,,,,int nc = n.CompareTo(x.n);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,88,12,T:System.Numerics.BigInteger,,,,,int nc = n.CompareTo(x.n);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,84,12,T:System.Numerics.BigInteger,,,,,int sign = n.Sign.CompareTo(x.n.Sign);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,84,12,T:System.Numerics.BigInteger,,,,,int sign = n.Sign.CompareTo(x.n.Sign);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,78,44,T:System.Numerics.BigInteger,,,,,return d == x.d && n == x.n;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,78,44,T:System.Numerics.BigInteger,,,,,return d == x.d && n == x.n;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,78,44,T:System.Numerics.BigInteger,,,,,return d == x.d && n == x.n;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,78,44,T:System.Numerics.BigInteger,,,,,return d == x.d && n == x.n;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,75,34,T:System.Numerics.BigInteger,,,,,return d == 1;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,74,34,T:System.Numerics.BigInteger,,,,,return n == d;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,74,34,T:System.Numerics.BigInteger,,,,,return n == d;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,73,35,T:System.Numerics.BigInteger,,,,,return n.IsZero;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,65,12,T:System.Numerics.BigInteger,,,,,string nd = ToLaTeX(d);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,63,12,T:System.Numerics.BigInteger,,,,,if (d == 1) return ns;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,62,12,T:System.Numerics.BigInteger,,,,,string ns = ToLaTeX(n);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,51,8,T:System.Numerics.BigInteger,,,,,private static string ToLaTeX(BigInteger x)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,55,16,T:System.Numerics.BigInteger,,,,,"return (x / BigInteger.Pow(10, insig)).ToString() + @""\times 10^{"" + insig + ""}"";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,55,16,T:System.Numerics.BigInteger,,,,,"return (x / BigInteger.Pow(10, insig)).ToString() + @""\times 10^{"" + insig + ""}"";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,43,8,T:System.Numerics.BigInteger,,,,,private static int InsignificantDigits(BigInteger x)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,46,16,T:System.Numerics.BigInteger,,,,,"if (x % BigInteger.Pow(10, i + 1) != 0)                      return i;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,46,16,T:System.Numerics.BigInteger,,,,,"if (x % BigInteger.Pow(10, i + 1) != 0)                      return i;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,41,43,T:System.Numerics.BigInteger,,,,,return this.n == n && this.d == d;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,41,43,T:System.Numerics.BigInteger,,,,,return this.n == n && this.d == d;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,40,8,T:System.Numerics.BigInteger,,,,,"public static BigRational Unchecked(BigInteger n, BigInteger d)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,40,8,T:System.Numerics.BigInteger,,,,,"public static BigRational Unchecked(BigInteger n, BigInteger d)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,40,118,T:System.Numerics.BigInteger,,,,,x.d = d;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,40,109,T:System.Numerics.BigInteger,,,,,x.n = n;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,39,104,T:System.Numerics.BigInteger,,,,,x.d = d;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,39,95,T:System.Numerics.BigInteger,,,,,x.n = n;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,37,8,T:System.Numerics.BigInteger,,,,,"public BigRational(BigInteger Numerator, BigInteger Denominator) { n = Numerator; d = Denominator; Canonicalize(); }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ComputerAlgebra\ComputerAlgebra\ComputerAlgebra.csproj,File,ComputerAlgebra\ComputerAlgebra\Utils\BigRational.cs,37,8,T:System.Numerics.BigInteger,,,,,"public BigRational(BigInteger Numerator, BigInteger Denominator) { n = Numerator; d = Denominator; Canonicalize(); }"
